1.923,1.641,1.832
1.85,1.629,1.803
1.85,1.629,1.803
1.838,1.568,1.777
1.838,1.568,1.777
1.838,1.568,1.777
1.838,1.433,1.727
1.838,1.433,1.727
1.838,1.433,1.727
1.813,1.666,1.805
1.813,1.666,1.805
1.813,1.666,1.805
1.813,1.666,1.805
1.813,1.519,1.75
1.813,1.519,1.75
1.788,1.641,1.788
1.788,1.641,1.788
1.788,1.641,1.788
1.788,1.629,1.783
1.788,1.629,1.783
1.788,1.593,1.769
1.788,1.593,1.769
1.788,1.593,1.769
1.788,1.593,1.769
1.788,1.593,1.769
1.788,1.58,1.765
1.788,1.58,1.765
1.788,1.58,1.765
1.788,1.58,1.765
1.781,1.691,1.803
1.781,1.691,1.803
1.781,1.691,1.803
1.764,1.666,1.789
1.764,1.641,1.779
1.764,1.641,1.779
1.764,1.593,1.761
1.764,1.593,1.761
1.764,1.593,1.761
1.764,1.544,1.743
1.764,1.544,1.743
1.764,1.544,1.743
1.764,1.544,1.743
1.764,1.544,1.743
1.764,1.544,1.743
1.764,1.544,1.743
1.776,1.519,1.738
1.776,1.519,1.738
1.776,1.519,1.738
1.764,1.519,1.734
1.764,1.519,1.734
1.764,1.519,1.734
1.764,1.519,1.734
1.764,1.519,1.734
1.764,1.519,1.734
1.764,1.519,1.734
1.74,1.691,1.79
1.74,1.691,1.79
1.74,1.691,1.79
1.74,1.691,1.79
1.74,1.641,1.771
1.74,1.641,1.771
1.74,1.641,1.771
1.74,1.617,1.762
1.74,1.617,1.762
1.74,1.617,1.762
1.74,1.617,1.762
1.74,1.617,1.762
1.74,1.617,1.762
1.74,1.617,1.762
1.74,1.617,1.762
1.74,1.617,1.762
1.757,1.605,1.763
1.74,1.605,1.758
1.74,1.605,1.758
1.74,1.605,1.758
1.74,1.605,1.758
1.752,1.605,1.762
1.752,1.593,1.757
1.752,1.593,1.757
1.74,1.593,1.753
1.74,1.593,1.753
1.757,1.58,1.754
1.757,1.58,1.754
1.757,1.58,1.754
1.74,1.568,1.744
1.74,1.568,1.744
1.74,1.568,1.744
1.752,1.58,1.753
1.752,1.58,1.753
1.752,1.58,1.753
1.74,1.58,1.749
1.74,1.556,1.74
1.74,1.556,1.74
1.74,1.544,1.735
1.74,1.544,1.735
1.74,1.544,1.735
1.74,1.544,1.735
1.74,1.544,1.735
1.74,1.544,1.735
1.74,1.544,1.735
1.74,1.519,1.726
1.74,1.519,1.726
1.74,1.519,1.726
1.74,1.519,1.726
1.74,1.519,1.726
1.74,1.531,1.731
1.74,1.519,1.726
1.74,1.519,1.726
1.74,1.519,1.726
1.74,1.519,1.726
1.74,1.519,1.726
1.74,1.421,1.69
1.74,1.421,1.69
1.715,1.691,1.781
1.715,1.691,1.781
1.715,1.691,1.781
1.715,1.691,1.781
1.715,1.691,1.781
1.715,1.666,1.772
1.715,1.641,1.763
1.715,1.641,1.763
1.715,1.629,1.759
1.715,1.629,1.759
1.715,1.629,1.759
1.715,1.629,1.759
1.727,1.593,1.749
1.727,1.593,1.749
1.727,1.593,1.749
1.727,1.593,1.749
1.715,1.593,1.745
1.715,1.593,1.745
1.715,1.593,1.745
1.715,1.593,1.745
1.715,1.593,1.745
1.715,1.593,1.745
1.715,1.593,1.745
1.715,1.593,1.745
1.715,1.593,1.745
1.715,1.593,1.745
1.715,1.593,1.745
1.715,1.593,1.745
1.715,1.593,1.745
1.715,1.593,1.745
1.715,1.593,1.745
1.715,1.593,1.745
1.715,1.585,1.742
1.715,1.585,1.742
1.715,1.585,1.742
1.715,1.568,1.736
1.715,1.568,1.736
1.715,1.568,1.736
1.715,1.568,1.736
1.715,1.568,1.736
1.715,1.568,1.736
1.715,1.568,1.736
1.715,1.568,1.736
1.715,1.568,1.736
1.715,1.573,1.738
1.715,1.573,1.738
1.727,1.568,1.74
1.727,1.568,1.74
1.727,1.568,1.74
1.727,1.568,1.74
1.727,1.568,1.74
1.727,1.568,1.74
1.715,1.568,1.736
1.715,1.568,1.736
1.715,1.568,1.736
1.715,1.568,1.736
1.715,1.568,1.736
1.715,1.568,1.736
1.715,1.568,1.736
1.715,1.561,1.733
1.715,1.561,1.733
1.715,1.561,1.733
1.727,1.544,1.731
1.727,1.544,1.731
1.727,1.544,1.731
1.727,1.544,1.731
1.727,1.544,1.731
1.715,1.556,1.732
1.715,1.556,1.732
1.715,1.544,1.727
1.715,1.544,1.727
1.715,1.544,1.727
1.715,1.544,1.727
1.727,1.519,1.722
1.727,1.519,1.722
1.727,1.519,1.722
1.727,1.519,1.722
1.727,1.519,1.722
1.722,1.536,1.727
1.722,1.536,1.727
1.722,1.536,1.727
1.722,1.536,1.727
1.727,1.519,1.722
1.727,1.519,1.722
1.715,1.495,1.709
1.715,1.495,1.709
1.715,1.47,1.7
1.715,1.47,1.7
1.715,1.433,1.686
1.715,1.433,1.686
1.715,1.421,1.682
1.715,1.421,1.682
1.691,1.678,1.769
1.691,1.678,1.769
1.691,1.678,1.769
1.691,1.617,1.746
1.691,1.617,1.746
1.691,1.617,1.746
1.691,1.617,1.746
1.691,1.617,1.746
1.691,1.617,1.746
1.691,1.617,1.746
1.691,1.634,1.753
1.691,1.634,1.753
1.691,1.634,1.753
1.691,1.634,1.753
1.691,1.617,1.746
1.691,1.617,1.746
1.691,1.617,1.746
1.691,1.629,1.751
1.691,1.629,1.751
1.691,1.629,1.751
1.691,1.629,1.751
1.691,1.629,1.751
1.691,1.629,1.751
1.703,1.629,1.755
1.703,1.629,1.755
1.691,1.629,1.751
1.703,1.617,1.75
1.703,1.617,1.75
1.703,1.617,1.75
1.703,1.617,1.75
1.691,1.617,1.746
1.691,1.617,1.746
1.691,1.617,1.746
1.691,1.617,1.746
1.691,1.593,1.737
1.691,1.593,1.737
1.691,1.593,1.737
1.703,1.58,1.737
1.703,1.58,1.737
1.703,1.58,1.737
1.695,1.568,1.73
1.695,1.568,1.73
1.691,1.544,1.719
1.691,1.544,1.719
1.691,1.544,1.719
1.691,1.544,1.719
1.691,1.544,1.719
1.691,1.544,1.719
1.691,1.556,1.723
1.691,1.556,1.723
1.691,1.556,1.723
1.691,1.556,1.723
1.703,1.519,1.714
1.703,1.519,1.714
1.703,1.519,1.714
1.691,1.519,1.71
1.691,1.519,1.71
1.691,1.519,1.71
1.691,1.519,1.71
1.703,1.519,1.714
1.703,1.519,1.714
1.703,1.519,1.714
1.691,1.531,1.714
1.691,1.531,1.714
1.691,1.531,1.714
1.691,1.531,1.714
1.691,1.519,1.71
1.691,1.519,1.71
1.703,1.495,1.705
1.703,1.495,1.705
1.703,1.495,1.705
1.691,1.495,1.701
1.691,1.495,1.701
1.691,1.495,1.701
1.691,1.495,1.701
1.691,1.495,1.701
1.691,1.495,1.701
1.691,1.47,1.692
1.691,1.47,1.692
1.691,1.47,1.692
1.691,1.482,1.696
1.683,1.727,1.785
1.678,1.641,1.751
1.678,1.641,1.751
1.678,1.629,1.747
1.678,1.629,1.747
1.678,1.629,1.747
1.678,1.629,1.747
1.678,1.629,1.747
1.678,1.629,1.747
1.678,1.629,1.747
1.678,1.629,1.747
1.678,1.629,1.747
1.678,1.629,1.747
1.666,1.593,1.729
1.666,1.593,1.729
1.666,1.605,1.734
1.666,1.605,1.734
1.666,1.605,1.734
1.666,1.605,1.734
1.666,1.605,1.734
1.666,1.593,1.729
1.666,1.593,1.729
1.678,1.593,1.733
1.678,1.593,1.733
1.678,1.593,1.733
1.678,1.593,1.733
1.678,1.593,1.733
1.678,1.593,1.733
1.678,1.593,1.733
1.678,1.593,1.733
1.678,1.593,1.733
1.666,1.568,1.72
1.666,1.568,1.72
1.666,1.568,1.72
1.666,1.568,1.72
1.666,1.568,1.72
1.666,1.568,1.72
1.666,1.568,1.72
1.666,1.568,1.72
1.666,1.568,1.72
1.666,1.568,1.72
1.666,1.568,1.72
1.666,1.568,1.72
1.666,1.568,1.72
1.666,1.544,1.711
1.666,1.544,1.711
1.666,1.544,1.711
1.666,1.544,1.711
1.666,1.544,1.711
1.678,1.556,1.719
1.678,1.556,1.719
1.678,1.556,1.719
1.666,1.544,1.711
1.666,1.544,1.711
1.666,1.544,1.711
1.666,1.544,1.711
1.666,1.544,1.711
1.666,1.544,1.711
1.666,1.544,1.711
1.666,1.544,1.711
1.666,1.544,1.711
1.666,1.544,1.711
1.666,1.544,1.711
1.678,1.556,1.719
1.666,1.544,1.711
1.671,1.556,1.717
1.671,1.556,1.717
1.671,1.556,1.717
1.671,1.556,1.717
1.666,1.531,1.706
1.683,1.519,1.707
1.666,1.531,1.706
1.666,1.495,1.693
1.666,1.495,1.693
1.666,1.495,1.693
1.666,1.475,1.685
1.666,1.47,1.684
1.666,1.47,1.684
1.666,1.47,1.684
1.666,1.47,1.684
1.678,1.446,1.679
1.666,1.446,1.675
1.666,1.446,1.675
1.666,1.446,1.675
1.666,1.446,1.675
1.666,1.446,1.675
1.666,1.446,1.675
1.641,1.622,1.732
1.641,1.622,1.732
1.641,1.622,1.732
1.641,1.629,1.735
1.641,1.617,1.73
1.641,1.617,1.73
1.641,1.617,1.73
1.641,1.617,1.73
1.641,1.617,1.73
1.641,1.593,1.721
